Orientation,Rotating_Speed_(rpm),Molecular_Weight_(g/mol),Cosolvent1,Cosolvent2,Cosolvent_Ratio,Polymer_Concentration_(wt%),MWCNT,Cloisite30B clay,BaTiO3,Graphene,Graphene Oxide,Reduced Graphene Oxide,PBO,Polyaniline,LiCl,Fluorosurfactant,CNT,Ag Nanoparticle,Nanosilica,Platinum,NaNbO3,HNT,ZnO,Nickle Chloride Hexahydrate,BiCl3,Filler1_%_(wt%),Filler2_%_(wt%),Average_Temperature,Average_Humidity_(%),Needle_Size_(mm),Distance_(cm),Voltage_(kV),Flow_rate_(ml/hr),Electric_Field_(kV/m),Diameter_(nm),XRD ?-phase_content_(%),FTIR ?-phase_content_(%),Generated_Voltage_(V),Rank,Input_force_(N),Horizontal_Deflection_(mm),Deflection_(mm),Strain_(mm/mm),frequency_(Hz),Orignal_Sample_Length_(mm),Test,Reference
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,6.1,3,0.531,N/A,N/A,N/A,4,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,7.5,3,1.063,N/A,N/A,N/A,4,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,11,3,1.328,N/A,N/A,N/A,4,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,10.1,3,1.063,N/A,N/A,N/A,4.7619,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,11.1,3,1.594,N/A,N/A,N/A,4.7619,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,11,3,1.328,N/A,N/A,N/A,4.7619,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,0,600000,DMF,Acetone,3/2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0.3,N/A,15,18,0.2,120,353,N/A,0.752,0.2,1,1.4715,N/A,N/A,N/A,N/A,15,Impact/Compression,Enhanced piezoelectric performance of BiCl3/PVDF nanofibers-based nanogenerators
0,0,600000,DMF,Acetone,3/2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,30,0.3,N/A,15,18,0.2,120,298,N/A,0.792,0.3,1,1.4715,N/A,N/A,N/A,N/A,15,Impact/Compression,Enhanced piezoelectric performance of BiCl3/PVDF nanofibers-based nanogenerators
0,0,600000,DMF,Acetone,3/2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0,30,0.3,N/A,15,18,0.2,120,314,N/A,0.801,1,1,1.4715,N/A,N/A,N/A,N/A,15,Impact/Compression,Enhanced piezoelectric performance of BiCl3/PVDF nanofibers-based nanogenerators
0,0,600000,DMF,Acetone,3/2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,30,0.3,N/A,15,18,0.2,120,353,N/A,0.788,0.6,1,1.4715,N/A,N/A,N/A,N/A,15,Impact/Compression,Enhanced piezoelectric performance of BiCl3/PVDF nanofibers-based nanogenerators
0,0,600000,DMF,Acetone,3/2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,0,30,0.3,N/A,15,18,0.2,120,356,N/A,0.857,0.3,1,1.4715,N/A,N/A,N/A,N/A,15,Impact/Compression,Enhanced piezoelectric performance of BiCl3/PVDF nanofibers-based nanogenerators
0,0,600000,DMF,Acetone,3/2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,30,0.3,N/A,15,18,0.2,120,433,N/A,0.818,0.25,1,1.4715,N/A,N/A,N/A,N/A,15,Impact/Compression,Enhanced piezoelectric performance of BiCl3/PVDF nanofibers-based nanogenerators
0,0,534000,DMF,Acetone,3/2,0.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00005,0,N/A,N/A,0.413,20,20,0.3,100,1448,N/A,96.53,0.9,1,0.11772,N/A,N/A,N/A,N/A,30,Impact/Compression,Comparative evaluation of piezoelectric response of electrospun PVDF (polyvinilydine fluoride) nanofiber with various additives for energy scavenging application
0,0,534000,DMF,Acetone,3/2,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0000133,0,N/A,N/A,0.413,20,20,0.3,100,504,N/A,95,0.85,1,0.11772,N/A,N/A,N/A,N/A,30,Impact/Compression,Comparative evaluation of piezoelectric response of electrospun PVDF (polyvinilydine fluoride) nanofiber with various additives for energy scavenging application
0,0,534000,DMF,Acetone,3/2,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.413,20,20,0.3,100,39690,N/A,86.9,0.75,1,0.11772,N/A,N/A,N/A,N/A,30,Impact/Compression,Comparative evaluation of piezoelectric response of electrospun PVDF (polyvinilydine fluoride) nanofiber with various additives for energy scavenging application
0,0,534000,DMF,Acetone,3/2,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18,0,N/A,N/A,0.413,20,20,0.3,100,1424,N/A,81.5,0.56,1,0.11772,N/A,N/A,N/A,N/A,30,Impact/Compression,Comparative evaluation of piezoelectric response of electrospun PVDF (polyvinilydine fluoride) nanofiber with various additives for energy scavenging application
0,0,534000,DMF,Acetone,3/2,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00001,0,N/A,N/A,0.413,20,20,0.3,100,1154,N/A,66.66,0.46,1,0.11772,N/A,N/A,N/A,N/A,30,Impact/Compression,Comparative evaluation of piezoelectric response of electrospun PVDF (polyvinilydine fluoride) nanofiber with various additives for energy scavenging application
1,2000,2500000,DMF,Acetone,N/A,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,N/A,0.8,20,11,2,55,1240,N/A,0.91,0.4,1,0.00981,N/A,N/A,N/A,2,25,Impact/Compression,"Flexible Piezoelectric Pressure Tactile Sensor Based on Electrospun
BaTiO3/Poly(vinylidene fluoride) Nanocomposite Membrane"
1,2000,2500000,DMF,Acetone,N/A,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,N/A,0.8,20,11,2,55,1240,N/A,0.91,0.9,1,0.01962,N/A,N/A,N/A,2,25,Impact/Compression,"Flexible Piezoelectric Pressure Tactile Sensor Based on Electrospun
BaTiO3/Poly(vinylidene fluoride) Nanocomposite Membrane"
1,2000,2500000,DMF,Acetone,N/A,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,N/A,0.8,20,11,2,55,1240,N/A,0.91,1.2,1,0.03924,N/A,N/A,N/A,2,25,Impact/Compression,"Flexible Piezoelectric Pressure Tactile Sensor Based on Electrospun
BaTiO3/Poly(vinylidene fluoride) Nanocomposite Membrane"
1,2000,2500000,DMF,Acetone,N/A,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,N/A,0.8,20,11,2,55,1240,N/A,0.91,1.7,1,0.05886,N/A,N/A,N/A,2,25,Impact/Compression,"Flexible Piezoelectric Pressure Tactile Sensor Based on Electrospun
BaTiO3/Poly(vinylidene fluoride) Nanocomposite Membrane"
1,2000,2500000,DMF,Acetone,N/A,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,N/A,0.8,20,11,2,55,1240,N/A,0.91,2,2,0.07848,N/A,N/A,N/A,2,25,Impact/Compression,"Flexible Piezoelectric Pressure Tactile Sensor Based on Electrospun
BaTiO3/Poly(vinylidene fluoride) Nanocomposite Membrane"
1,2000,2500000,DMF,Acetone,N/A,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,N/A,0.8,20,11,2,55,1240,N/A,0.91,2.5,2,0.0981,N/A,N/A,N/A,2,25,Impact/Compression,"Flexible Piezoelectric Pressure Tactile Sensor Based on Electrospun
BaTiO3/Poly(vinylidene fluoride) Nanocomposite Membrane"
1,2000,2500000,DMF,Acetone,N/A,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,N/A,0.8,20,11,2,55,1240,N/A,0.91,2.8,2,0.11772,N/A,N/A,N/A,2,25,Impact/Compression,"Flexible Piezoelectric Pressure Tactile Sensor Based on Electrospun
BaTiO3/Poly(vinylidene fluoride) Nanocomposite Membrane"
1,2000,2500000,DMF,Acetone,N/A,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,N/A,0.8,20,11,2,55,1240,N/A,0.91,3.1,2,0.13734,N/A,N/A,N/A,2,25,Impact/Compression,"Flexible Piezoelectric Pressure Tactile Sensor Based on Electrospun
BaTiO3/Poly(vinylidene fluoride) Nanocomposite Membrane"
1,2000,2500000,DMF,Acetone,N/A,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,N/A,0.8,20,11,2,55,1240,N/A,0.91,3.5,2,0.15696,N/A,N/A,N/A,2,25,Impact/Compression,"Flexible Piezoelectric Pressure Tactile Sensor Based on Electrospun
BaTiO3/Poly(vinylidene fluoride) Nanocomposite Membrane"
1,2000,2500000,DMF,Acetone,N/A,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,N/A,0.8,20,11,2,55,1240,N/A,0.91,3.6,2,0.17658,N/A,N/A,N/A,2,25,Impact/Compression,"Flexible Piezoelectric Pressure Tactile Sensor Based on Electrospun
BaTiO3/Poly(vinylidene fluoride) Nanocomposite Membrane"
1,2000,2500000,DMF,Acetone,N/A,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,N/A,0.8,20,11,2,55,1240,N/A,0.91,4,2,0.1962,N/A,N/A,N/A,2,25,Impact/Compression,"Flexible Piezoelectric Pressure Tactile Sensor Based on Electrospun
BaTiO3/Poly(vinylidene fluoride) Nanocomposite Membrane"
0,0,57000,DMF,Acetone,3/2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.45,0.107,20,15,0.8,75,750,N/A,0.7,0.35,1,10,N/A,N/A,N/A,2,10,Impact/Compression,Highly shape adaptive fiber based electronic skin for sensitive joint motion monitoring and tactile sensing
0,0,600000,DMF,Acetone,3/2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.35,N/A,15,18,1,120,1050,N/A,0.548,2,2,N/A,30,N/A,0.004464821,0.8,80,Linear Clamp Sliding,Enhanced power output of an electrospun PVDF MWCNTs-based nanogenerator by tuning its conductivity
0,0,600000,DMF,Acetone,3/2,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,N/A,0.35,N/A,15,18,1,120,750,N/A,0.568,4,2,N/A,30,N/A,0.004464821,0.8,80,Linear Clamp Sliding,Enhanced power output of an electrospun PVDF MWCNTs-based nanogenerator by tuning its conductivity
0,0,600000,DMF,Acetone,3/2,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,N/A,0.35,N/A,15,18,1,120,650,N/A,0.684,6,3,N/A,30,N/A,0.004464821,0.8,80,Linear Clamp Sliding,Enhanced power output of an electrospun PVDF MWCNTs-based nanogenerator by tuning its conductivity
0,0,600000,DMF,Acetone,3/2,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,N/A,0.35,N/A,15,18,1,120,650,N/A,0.485,1.5,1,N/A,30,N/A,0.004464821,0.8,80,Linear Clamp Sliding,Enhanced power output of an electrospun PVDF MWCNTs-based nanogenerator by tuning its conductivity
0,0,600000,DMF,Acetone,3/2,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,0.35,N/A,15,18,1,120,650,N/A,0.48,1,1,N/A,30,N/A,0.004464821,0.8,80,Linear Clamp Sliding,Enhanced power output of an electrospun PVDF MWCNTs-based nanogenerator by tuning its conductivity
1,1500,N/A,DMF,Acetone,2/3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.337,12,12,0.5,100,800,N/A,0.775,2,2,N/A,4,N/A,0.003826989,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,80,5,3,N/A,4,N/A,0.003906718,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0005,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,87,6,3,N/A,4,N/A,0.004076576,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.001,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,90.5,8,3,N/A,4,N/A,0.004261875,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,11,3,N/A,4,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,2,2,N/A,0.5,N/A,0.004934802,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,3,2,N/A,1,N/A,0.005515367,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,6,3,N/A,2,N/A,0.006250749,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,8,3,N/A,3,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,10,3,N/A,4,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,10,3,N/A,6,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,9,3,N/A,8,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,8,3,N/A,10,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,1,1,N/A,4,N/A,0.004464821,0.25,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,2,2,N/A,4,N/A,0.004464821,0.5,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,3,2,N/A,4,N/A,0.004464821,0.75,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,4,2,N/A,4,N/A,0.004464821,1,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,5,3,N/A,4,N/A,0.004464821,1.25,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,6,3,N/A,4,N/A,0.004464821,1.5,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,9.5,3,N/A,4,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0015,N/A,N/A,0.337,12,12,0.5,100,600,N/A,0.911,9,3,N/A,4,N/A,0.004464821,3,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.002,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,0.9,9,3,N/A,4,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0025,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,0.87,7,3,N/A,4,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,N/A,2.5,2,N/A,4,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,N/A,3.5,2,N/A,4,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,N/A,5.5,3,N/A,4,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,N/A,4.6,2,N/A,4,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,N/A,4.5,2,N/A,4,N/A,0.004464821,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,N/A,3,2,N/A,4,N/A,0.000075,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,N/A,3.5,2,N/A,4,N/A,0.000225,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,N/A,4,2,N/A,4,N/A,0.000375,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,N/A,3.2,2,N/A,4,N/A,0.0003,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,1500,N/A,DMF,Acetone,2/3,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,N/A,N/A,0.337,12,12,0.5,100,N/A,N/A,N/A,3.2,2,N/A,4,N/A,0.0009,2,25,Linear Clamp Sliding,Synergistic effect of graphene nanosheet and BaTiO3 nanoparticles on performance enhancement of electrospun PVDF
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.603,10,16,2,160,465,N/A,N/A,0.4,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.603,10,16,2,160,465,N/A,N/A,0.8,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.603,10,16,2,160,465,N/A,N/A,1,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.603,10,16,2,160,465,N/A,N/A,0.5,1,N/A,N/A,1,0.0003,N/A,60,Cantilever Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.603,10,16,2,160,465,N/A,N/A,0.8,1,N/A,N/A,3,0.0009,N/A,60,Cantilever Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
